datetime,grid_id,estimated_traffic
2008-02-04 02:30:00,11_9,0
2008-02-04 02:30:00,12_7,1365
2008-02-04 02:30:00,12_8,195
2008-02-04 02:30:00,12_9,65
2008-02-04 02:30:00,13_7,1235
2008-02-04 02:30:00,13_8,65
2008-02-04 02:30:00,1_10,0
2008-02-04 02:30:00,1_2,845
2008-02-04 02:30:00,1_3,585
2008-02-04 02:30:00,1_9,0
2008-02-04 02:30:00,2_2,715
2008-02-04 02:30:00,2_3,1495
2008-02-04 02:30:00,2_4,780
2008-02-04 02:30:00,2_5,1430
2008-02-04 02:30:00,2_9,0
2008-02-04 02:30:00,3_2,2210
2008-02-04 02:30:00,3_3,4550
2008-02-04 02:30:00,3_4,3640
2008-02-04 02:30:00,3_5,3835
2008-02-04 02:30:00,3_6,1235
2008-02-04 02:30:00,3_7,715
2008-02-04 02:30:00,3_8,195
2008-02-04 02:30:00,4_2,520
2008-02-04 02:30:00,4_3,1365
2008-02-04 02:30:00,4_4,12415
2008-02-04 02:30:00,4_5,13260
2008-02-04 02:30:00,4_6,3380
2008-02-04 02:30:00,4_7,1885
2008-02-04 02:30:00,4_8,1365
2008-02-04 02:30:00,5_1,260
2008-02-04 02:30:00,5_2,1625
2008-02-04 02:30:00,5_3,9620
2008-02-04 02:30:00,5_4,46280
2008-02-04 02:30:00,5_5,55510
2008-02-04 02:30:00,5_6,12090
2008-02-04 02:30:00,5_7,1560
2008-02-04 02:30:00,5_8,130
2008-02-04 02:30:00,5_9,0
2008-02-04 02:30:00,6_1,260
2008-02-04 02:30:00,6_2,1625
2008-02-04 02:30:00,6_3,5785
2008-02-04 02:30:00,6_4,40755
2008-02-04 02:30:00,6_5,94380
2008-02-04 02:30:00,6_6,14950
2008-02-04 02:30:00,6_7,1820
2008-02-04 02:30:00,6_8,520
2008-02-04 02:30:00,7_2,1820
2008-02-04 02:30:00,7_3,2860
2008-02-04 02:30:00,7_4,4615
2008-02-04 02:30:00,7_5,15730
2008-02-04 02:30:00,7_6,15925
2008-02-04 02:30:00,7_7,3120
2008-02-04 02:30:00,7_8,910
2008-02-04 02:30:00,8_2,715
2008-02-04 02:30:00,8_3,845
2008-02-04 02:30:00,8_4,4940
2008-02-04 02:30:00,8_5,4355
2008-02-04 02:30:00,8_6,1560
2008-02-04 02:30:00,8_7,8645
2008-02-04 02:30:00,8_8,1755
2008-02-04 02:30:00,8_9,845
2008-02-04 02:30:00,9_2,455
2008-02-04 02:30:00,9_3,1040
2008-02-04 02:30:00,9_4,1170
2008-02-04 02:30:00,9_5,1105
2008-02-04 02:30:00,9_6,1300
2008-02-04 02:30:00,9_7,3055
2008-02-04 02:30:00,9_8,975
2008-02-04 02:30:00,9_9,65
2008-02-04 02:30:00,11_6,260
2008-02-04 02:30:00,11_8,0
2008-02-04 02:30:00,12_6,260
2008-02-04 02:30:00,13_6,195
2008-02-04 02:30:00,1_1,260
2008-02-04 02:30:00,2_1,195
2008-02-04 02:30:00,2_7,130
2008-02-04 02:30:00,11_4,65
2008-02-04 02:30:00,2_10,0
2008-02-04 02:30:00,9_10,65
2008-02-04 02:30:00,13_9,65
2008-02-04 02:30:00,7_9,65
2008-02-04 02:30:00,12_10,0
2008-02-04 02:30:00,13_10,0
2008-02-04 02:30:00,3_1,65
2008-02-04 02:30:00,4_1,195
2008-02-04 02:30:00,1_4,0
2008-02-04 02:30:00,3_9,0
2008-02-04 02:30:00,2_6,195
2008-02-04 02:45:00,10_10,65
2008-02-04 02:45:00,10_2,0
2008-02-04 02:45:00,10_3,715
2008-02-04 02:45:00,10_4,1105
2008-02-04 02:45:00,10_5,0
2008-02-04 02:45:00,10_6,260
2008-02-04 02:45:00,10_7,1365
2008-02-04 02:45:00,10_8,455
2008-02-04 02:45:00,10_9,585
2008-02-04 02:45:00,11_10,65
2008-02-04 02:45:00,11_3,65
2008-02-04 02:45:00,11_7,585
2008-02-04 02:45:00,11_9,0
2008-02-04 02:45:00,12_7,1300
2008-02-04 02:45:00,12_8,325
2008-02-04 02:45:00,12_9,65
2008-02-04 02:45:00,13_7,1235
2008-02-04 02:45:00,13_8,65
2008-02-04 02:45:00,1_10,0
2008-02-04 02:45:00,1_2,715
2008-02-04 02:45:00,1_3,650
2008-02-04 02:45:00,1_9,0
2008-02-04 02:45:00,2_2,1105
2008-02-04 02:45:00,2_3,1430
2008-02-04 02:45:00,2_4,910
2008-02-04 02:45:00,2_5,1625
2008-02-04 02:45:00,2_9,0
2008-02-04 02:45:00,3_2,2145
2008-02-04 02:45:00,3_3,4810
2008-02-04 02:45:00,3_4,3575
2008-02-04 02:45:00,3_5,4615
2008-02-04 02:45:00,3_6,1235
2008-02-04 02:45:00,3_7,650
2008-02-04 02:45:00,3_8,260
2008-02-04 02:45:00,4_2,585
2008-02-04 02:45:00,4_3,1300
2008-02-04 02:45:00,4_4,12610
2008-02-04 02:45:00,4_5,13650
2008-02-04 02:45:00,4_6,3575
2008-02-04 02:45:00,4_7,1885
2008-02-04 02:45:00,4_8,1235
2008-02-04 02:45:00,5_1,390
2008-02-04 02:45:00,5_2,1430
2008-02-04 02:45:00,5_3,9230
2008-02-04 02:45:00,5_4,43160
2008-02-04 02:45:00,5_5,51740
2008-02-04 02:45:00,5_6,11765
2008-02-04 02:45:00,5_7,1690
2008-02-04 02:45:00,5_8,130
2008-02-04 02:45:00,5_9,0
2008-02-04 02:45:00,6_1,325
2008-02-04 02:45:00,6_2,1885
2008-02-04 02:45:00,6_3,5200
2008-02-04 02:45:00,6_4,36530
2008-02-04 02:45:00,6_5,90675
2008-02-04 02:45:00,6_6,14040
2008-02-04 02:45:00,6_7,1755
2008-02-04 02:45:00,6_8,455
2008-02-04 02:45:00,7_2,1755
2008-02-04 02:45:00,7_3,2730
2008-02-04 02:45:00,7_4,4680
2008-02-04 02:45:00,7_5,15210
2008-02-04 02:45:00,7_6,15015
2008-02-04 02:45:00,7_7,2210
2008-02-04 02:45:00,7_8,910
2008-02-04 02:45:00,8_2,780
2008-02-04 02:45:00,8_3,780
2008-02-04 02:45:00,8_4,4615
2008-02-04 02:45:00,8_5,4615
2008-02-04 02:45:00,8_6,1495
2008-02-04 02:45:00,8_7,8060
2008-02-04 02:45:00,8_8,1885
2008-02-04 02:45:00,8_9,845
2008-02-04 02:45:00,9_2,585
2008-02-04 02:45:00,9_3,845
2008-02-04 02:45:00,9_4,1170
2008-02-04 02:45:00,9_5,1300
2008-02-04 02:45:00,9_6,1300
2008-02-04 02:45:00,9_7,2925
2008-02-04 02:45:00,9_8,1170
2008-02-04 02:45:00,9_9,65
2008-02-04 02:45:00,11_6,260
2008-02-04 02:45:00,11_8,130
2008-02-04 02:45:00,12_6,195
2008-02-04 02:45:00,13_6,195
2008-02-04 02:45:00,1_1,195
2008-02-04 02:45:00,2_1,260
2008-02-04 02:45:00,2_7,130
2008-02-04 02:45:00,11_4,65
2008-02-04 02:45:00,2_10,0
2008-02-04 02:45:00,9_10,130
2008-02-04 02:45:00,13_9,65
2008-02-04 02:45:00,7_9,65
2008-02-04 02:45:00,12_10,0
2008-02-04 02:45:00,13_10,0
2008-02-04 02:45:00,3_1,130
2008-02-04 02:45:00,4_1,260
2008-02-04 02:45:00,1_4,65
2008-02-04 02:45:00,3_9,0
2008-02-04 02:45:00,2_6,65
2008-02-04 03:00:00,10_10,65
2008-02-04 03:00:00,10_2,130
2008-02-04 03:00:00,10_3,715
2008-02-04 03:00:00,10_4,975
2008-02-04 03:00:00,10_5,0
2008-02-04 03:00:00,10_6,260
2008-02-04 03:00:00,10_7,1300
2008-02-04 03:00:00,10_8,455
2008-02-04 03:00:00,10_9,585
2008-02-04 03:00:00,11_10,65
2008-02-04 03:00:00,11_3,130
2008-02-04 03:00:00,11_7,455
2008-02-04 03:00:00,11_9,0
2008-02-04 03:00:00,12_7,1300
2008-02-04 03:00:00,12_8,195
2008-02-04 03:00:00,12_9,65
2008-02-04 03:00:00,13_7,1430
2008-02-04 03:00:00,13_8,0
2008-02-04 03:00:00,1_10,0
2008-02-04 03:00:00,1_2,715
2008-02-04 03:00:00,1_3,715
2008-02-04 03:00:00,1_9,0
2008-02-04 03:00:00,2_2,845
2008-02-04 03:00:00,2_3,1300
2008-02-04 03:00:00,2_4,780
2008-02-04 03:00:00,2_5,1560
2008-02-04 03:00:00,2_9,0
2008-02-04 03:00:00,3_2,2210
2008-02-04 03:00:00,3_3,4615
2008-02-04 03:00:00,3_4,2795
2008-02-04 03:00:00,3_5,4485
2008-02-04 03:00:00,3_6,1235
2008-02-04 03:00:00,3_7,650
2008-02-04 03:00:00,3_8,260
2008-02-04 03:00:00,4_2,455
2008-02-04 03:00:00,4_3,1560
2008-02-04 03:00:00,4_4,12545
2008-02-04 03:00:00,4_5,12610
2008-02-04 03:00:00,4_6,3445
2008-02-04 03:00:00,4_7,1885
2008-02-04 03:00:00,4_8,1300
2008-02-04 03:00:00,5_1,455
2008-02-04 03:00:00,5_2,1300
2008-02-04 03:00:00,5_3,9035
2008-02-04 03:00:00,5_4,41275
2008-02-04 03:00:00,5_5,48945
2008-02-04 03:00:00,5_6,11310
2008-02-04 03:00:00,5_7,1625
2008-02-04 03:00:00,5_8,130
2008-02-04 03:00:00,5_9,0
2008-02-04 03:00:00,6_1,260
2008-02-04 03:00:00,6_2,1495
2008-02-04 03:00:00,6_3,4940
2008-02-04 03:00:00,6_4,36270
2008-02-04 03:00:00,6_5,87295
2008-02-04 03:00:00,6_6,14430
2008-02-04 03:00:00,6_7,1755
2008-02-04 03:00:00,6_8,455
2008-02-04 03:00:00,7_2,1690
2008-02-04 03:00:00,7_3,2730
2008-02-04 03:00:00,7_4,4420
2008-02-04 03:00:00,7_5,14820
2008-02-04 03:00:00,7_6,13780
2008-02-04 03:00:00,7_7,2210
2008-02-04 03:00:00,7_8,910
2008-02-04 03:00:00,8_2,845
2008-02-04 03:00:00,8_3,845
2008-02-04 03:00:00,8_4,4745
2008-02-04 03:00:00,8_5,4615
2008-02-04 03:00:00,8_6,1690
2008-02-04 03:00:00,8_7,8125
2008-02-04 03:00:00,8_8,2145
2008-02-04 03:00:00,8_9,780
2008-02-04 03:00:00,9_2,585
2008-02-04 03:00:00,9_3,780
2008-02-04 03:00:00,9_4,1105
2008-02-04 03:00:00,9_5,1235
2008-02-04 03:00:00,9_6,1430
2008-02-04 03:00:00,9_7,3120
2008-02-04 03:00:00,9_8,1235
2008-02-04 03:00:00,9_9,130
2008-02-04 03:00:00,11_6,260
2008-02-04 03:00:00,11_8,65
2008-02-04 03:00:00,12_6,195
2008-02-04 03:00:00,13_6,260
2008-02-04 03:00:00,1_1,130
2008-02-04 03:00:00,2_1,325
2008-02-04 03:00:00,2_7,130
2008-02-04 03:00:00,11_4,65
2008-02-04 03:00:00,2_10,0
2008-02-04 03:00:00,9_10,130
2008-02-04 03:00:00,13_9,65
2008-02-04 03:00:00,7_9,65
2008-02-04 03:00:00,12_10,0
2008-02-04 03:00:00,13_10,0
2008-02-04 03:00:00,3_1,260
2008-02-04 03:00:00,4_1,260
2008-02-04 03:00:00,1_4,65
2008-02-04 03:00:00,3_9,0
2008-02-04 03:00:00,2_6,65
2008-02-04 03:15:00,10_10,65
2008-02-04 03:15:00,10_2,130
2008-02-04 03:15:00,10_3,650
2008-02-04 03:15:00,10_4,1105
2008-02-04 03:15:00,10_5,65
2008-02-04 03:15:00,10_6,260
2008-02-04 03:15:00,10_7,1690
2008-02-04 03:15:00,10_8,520
2008-02-04 03:15:00,10_9,520
2008-02-04 03:15:00,11_10,65
2008-02-04 03:15:00,11_3,65
2008-02-04 03:15:00,11_7,585
2008-02-04 03:15:00,11_9,0
2008-02-04 03:15:00,12_7,1365
2008-02-04 03:15:00,12_8,195
2008-02-04 03:15:00,12_9,65
2008-02-04 03:15:00,13_7,1300
2008-02-04 03:15:00,13_8,0
2008-02-04 03:15:00,1_10,0
2008-02-04 03:15:00,1_2,715
2008-02-04 03:15:00,1_3,715
2008-02-04 03:15:00,1_9,0
2008-02-04 03:15:00,2_2,780
2008-02-04 03:15:00,2_3,1365
2008-02-04 03:15:00,2_4,715
2008-02-04 03:15:00,2_5,1495
2008-02-04 03:15:00,2_9,0
2008-02-04 03:15:00,3_2,2080
2008-02-04 03:15:00,3_3,4810
2008-02-04 03:15:00,3_4,2990
2008-02-04 03:15:00,3_5,3965
2008-02-04 03:15:00,3_6,1235
2008-02-04 03:15:00,3_7,650
2008-02-04 03:15:00,3_8,260
2008-02-04 03:15:00,4_2,455
2008-02-04 03:15:00,4_3,1430
2008-02-04 03:15:00,4_4,10790
2008-02-04 03:15:00,4_5,10595
2008-02-04 03:15:00,4_6,3120
2008-02-04 03:15:00,4_7,2015
2008-02-04 03:15:00,4_8,1235
2008-02-04 03:15:00,5_1,260
2008-02-04 03:15:00,5_2,1495
2008-02-04 03:15:00,5_3,9295
2008-02-04 03:15:00,5_4,39195
2008-02-04 03:15:00,5_5,47060
2008-02-04 03:15:00,5_6,10660
2008-02-04 03:15:00,5_7,1560
2008-02-04 03:15:00,5_8,130
2008-02-04 03:15:00,5_9,0
2008-02-04 03:15:00,6_1,260
2008-02-04 03:15:00,6_2,1625
2008-02-04 03:15:00,6_3,5135
2008-02-04 03:15:00,6_4,35490
2008-02-04 03:15:00,6_5,86190
2008-02-04 03:15:00,6_6,13260
2008-02-04 03:15:00,6_7,1820
2008-02-04 03:15:00,6_8,520
2008-02-04 03:15:00,7_2,1560
2008-02-04 03:15:00,7_3,2925
2008-02-04 03:15:00,7_4,4355
2008-02-04 03:15:00,7_5,14300
2008-02-04 03:15:00,7_6,12415
2008-02-04 03:15:00,7_7,2210
2008-02-04 03:15:00,7_8,845
2008-02-04 03:15:00,8_2,975
2008-02-04 03:15:00,8_3,845
2008-02-04 03:15:00,8_4,4550
2008-02-04 03:15:00,8_5,4160
2008-02-04 03:15:00,8_6,1755
2008-02-04 03:15:00,8_7,7735
2008-02-04 03:15:00,8_8,1885
2008-02-04 03:15:00,8_9,975
2008-02-04 03:15:00,9_2,520
2008-02-04 03:15:00,9_3,845
2008-02-04 03:15:00,9_4,1235
2008-02-04 03:15:00,9_5,1235
2008-02-04 03:15:00,9_6,1235
2008-02-04 03:15:00,9_7,2990
2008-02-04 03:15:00,9_8,1300
2008-02-04 03:15:00,9_9,195
2008-02-04 03:15:00,11_6,260
2008-02-04 03:15:00,11_8,65
2008-02-04 03:15:00,12_6,195
2008-02-04 03:15:00,13_6,195
2008-02-04 03:15:00,1_1,130
2008-02-04 03:15:00,2_1,325
2008-02-04 03:15:00,2_7,130
2008-02-04 03:15:00,11_4,65
2008-02-04 03:15:00,2_10,0
2008-02-04 03:15:00,9_10,130
2008-02-04 03:15:00,13_9,65
2008-02-04 03:15:00,7_9,195
2008-02-04 03:15:00,12_10,0
2008-02-04 03:15:00,13_10,0
2008-02-04 03:15:00,3_1,195
2008-02-04 03:15:00,4_1,260
2008-02-04 03:15:00,1_4,65
2008-02-04 03:15:00,3_9,0
2008-02-04 03:15:00,2_6,65
2008-02-04 03:30:00,10_10,65
2008-02-04 03:30:00,10_2,130
2008-02-04 03:30:00,10_3,650
2008-02-04 03:30:00,10_4,1040
2008-02-04 03:30:00,10_5,0
2008-02-04 03:30:00,10_6,390
2008-02-04 03:30:00,10_7,1560
2008-02-04 03:30:00,10_8,520
2008-02-04 03:30:00,10_9,650
2008-02-04 03:30:00,11_10,65
2008-02-04 03:30:00,11_3,65
2008-02-04 03:30:00,11_7,455
2008-02-04 03:30:00,11_9,0
2008-02-04 03:30:00,12_7,1495
2008-02-04 03:30:00,12_8,195
2008-02-04 03:30:00,12_9,65
2008-02-04 03:30:00,13_7,1300
2008-02-04 03:30:00,13_8,0
2008-02-04 03:30:00,1_10,0
2008-02-04 03:30:00,1_2,715
2008-02-04 03:30:00,1_3,650
2008-02-04 03:30:00,1_9,0
2008-02-04 03:30:00,2_2,910
2008-02-04 03:30:00,2_3,1300
2008-02-04 03:30:00,2_4,845
2008-02-04 03:30:00,2_5,1560
2008-02-04 03:30:00,2_9,0
2008-02-04 03:30:00,3_2,2145
2008-02-04 03:30:00,3_3,4875
2008-02-04 03:30:00,3_4,2860
2008-02-04 03:30:00,3_5,3835
2008-02-04 03:30:00,3_6,1365
2008-02-04 03:30:00,3_7,650
2008-02-04 03:30:00,3_8,195
2008-02-04 03:30:00,4_2,455
2008-02-04 03:30:00,4_3,1365
2008-02-04 03:30:00,4_4,10400
2008-02-04 03:30:00,4_5,11440
2008-02-04 03:30:00,4_6,2795
2008-02-04 03:30:00,4_7,2080
2008-02-04 03:30:00,4_8,1235
2008-02-04 03:30:00,5_1,195
2008-02-04 03:30:00,5_2,1560
2008-02-04 03:30:00,5_3,9490
2008-02-04 03:30:00,5_4,37765
2008-02-04 03:30:00,5_5,42640
2008-02-04 03:30:00,5_6,10205
2008-02-04 03:30:00,5_7,1495
2008-02-04 03:30:00,5_8,195
2008-02-04 03:30:00,5_9,0
2008-02-04 03:30:00,6_1,260
2008-02-04 03:30:00,6_2,1690
2008-02-04 03:30:00,6_3,5655
2008-02-04 03:30:00,6_4,35685
2008-02-04 03:30:00,6_5,83265
2008-02-04 03:30:00,6_6,12480
2008-02-04 03:30:00,6_7,1820
2008-02-04 03:30:00,6_8,520
2008-02-04 03:30:00,7_2,1755
2008-02-04 03:30:00,7_3,3315
2008-02-04 03:30:00,7_4,4745
2008-02-04 03:30:00,7_5,14365
2008-02-04 03:30:00,7_6,11895
2008-02-04 03:30:00,7_7,2080
2008-02-04 03:30:00,7_8,910
2008-02-04 03:30:00,8_2,715
2008-02-04 03:30:00,8_3,975
2008-02-04 03:30:00,8_4,4160
2008-02-04 03:30:00,8_5,4095
2008-02-04 03:30:00,8_6,1560
2008-02-04 03:30:00,8_7,7930
2008-02-04 03:30:00,8_8,1950
2008-02-04 03:30:00,8_9,780
2008-02-04 03:30:00,9_2,520
2008-02-04 03:30:00,9_3,910
2008-02-04 03:30:00,9_4,975
2008-02-04 03:30:00,9_5,1170
2008-02-04 03:30:00,9_6,1365
2008-02-04 03:30:00,9_7,3055
2008-02-04 03:30:00,9_8,1365
2008-02-04 03:30:00,9_9,130
2008-02-04 03:30:00,11_6,260
2008-02-04 03:30:00,11_8,65
2008-02-04 03:30:00,12_6,195
2008-02-04 03:30:00,13_6,195
2008-02-04 03:30:00,1_1,130
2008-02-04 03:30:00,2_1,325
2008-02-04 03:30:00,2_7,130
2008-02-04 03:30:00,11_4,195
2008-02-04 03:30:00,2_10,0
2008-02-04 03:30:00,9_10,130
2008-02-04 03:30:00,13_9,65
2008-02-04 03:30:00,7_9,130
2008-02-04 03:30:00,12_10,0
2008-02-04 03:30:00,13_10,0
2008-02-04 03:30:00,3_1,195
2008-02-04 03:30:00,4_1,260
2008-02-04 03:30:00,1_4,0
2008-02-04 03:30:00,3_9,0
2008-02-04 03:30:00,2_6,65
2008-02-04 03:45:00,10_10,130
2008-02-04 03:45:00,10_2,195
2008-02-04 03:45:00,10_3,715
2008-02-04 03:45:00,10_4,975
2008-02-04 03:45:00,10_5,0
2008-02-04 03:45:00,10_6,390
2008-02-04 03:45:00,10_7,1300
2008-02-04 03:45:00,10_8,650
2008-02-04 03:45:00,10_9,715
2008-02-04 03:45:00,11_10,65
2008-02-04 03:45:00,11_3,130
2008-02-04 03:45:00,11_7,585
2008-02-04 03:45:00,11_9,0
2008-02-04 03:45:00,12_7,1430
2008-02-04 03:45:00,12_8,325
2008-02-04 03:45:00,12_9,65
2008-02-04 03:45:00,13_7,1365
2008-02-04 03:45:00,13_8,0
2008-02-04 03:45:00,1_10,0
2008-02-04 03:45:00,1_2,650
2008-02-04 03:45:00,1_3,780
2008-02-04 03:45:00,1_9,65
2008-02-04 03:45:00,2_2,780
2008-02-04 03:45:00,2_3,1365
2008-02-04 03:45:00,2_4,715
2008-02-04 03:45:00,2_5,1560
2008-02-04 03:45:00,2_9,0
2008-02-04 03:45:00,3_2,2210
2008-02-04 03:45:00,3_3,4355
2008-02-04 03:45:00,3_4,2535
2008-02-04 03:45:00,3_5,4355
2008-02-04 03:45:00,3_6,1560
2008-02-04 03:45:00,3_7,585
2008-02-04 03:45:00,3_8,195
2008-02-04 03:45:00,4_2,520
2008-02-04 03:45:00,4_3,1170
2008-02-04 03:45:00,4_4,10530
2008-02-04 03:45:00,4_5,10530
2008-02-04 03:45:00,4_6,2535
2008-02-04 03:45:00,4_7,2080
2008-02-04 03:45:00,4_8,1235
2008-02-04 03:45:00,5_1,325
2008-02-04 03:45:00,5_2,2080
2008-02-04 03:45:00,5_3,9165
2008-02-04 03:45:00,5_4,36140
2008-02-04 03:45:00,5_5,43485
2008-02-04 03:45:00,5_6,10335
2008-02-04 03:45:00,5_7,1495
2008-02-04 03:45:00,5_8,130
2008-02-04 03:45:00,5_9,0
2008-02-04 03:45:00,6_1,260
2008-02-04 03:45:00,6_2,1560
2008-02-04 03:45:00,6_3,5135
2008-02-04 03:45:00,6_4,35165
2008-02-04 03:45:00,6_5,78910
2008-02-04 03:45:00,6_6,12090
2008-02-04 03:45:00,6_7,1885
2008-02-04 03:45:00,6_8,520
2008-02-04 03:45:00,7_2,1950
2008-02-04 03:45:00,7_3,3510
2008-02-04 03:45:00,7_4,5005
2008-02-04 03:45:00,7_5,13520
2008-02-04 03:45:00,7_6,10725
2008-02-04 03:45:00,7_7,2015
2008-02-04 03:45:00,7_8,910
2008-02-04 03:45:00,8_2,780
2008-02-04 03:45:00,8_3,975
2008-02-04 03:45:00,8_4,4355
2008-02-04 03:45:00,8_5,4420
2008-02-04 03:45:00,8_6,1625
2008-02-04 03:45:00,8_7,7605
2008-02-04 03:45:00,8_8,2275
2008-02-04 03:45:00,8_9,845
2008-02-04 03:45:00,9_2,520
2008-02-04 03:45:00,9_3,845
2008-02-04 03:45:00,9_4,845
2008-02-04 03:45:00,9_5,1105
2008-02-04 03:45:00,9_6,1365
2008-02-04 03:45:00,9_7,3185
2008-02-04 03:45:00,9_8,1300
2008-02-04 03:45:00,9_9,130
2008-02-04 03:45:00,11_6,390
2008-02-04 03:45:00,11_8,65
2008-02-04 03:45:00,12_6,195
2008-02-04 03:45:00,13_6,195
2008-02-04 03:45:00,1_1,130
2008-02-04 03:45:00,2_1,325
2008-02-04 03:45:00,2_7,130
2008-02-04 03:45:00,11_4,130
2008-02-04 03:45:00,2_10,0
2008-02-04 03:45:00,9_10,130
2008-02-04 03:45:00,13_9,130
2008-02-04 03:45:00,7_9,130
2008-02-04 03:45:00,12_10,0
2008-02-04 03:45:00,13_10,0
2008-02-04 03:45:00,3_1,130
2008-02-04 03:45:00,4_1,260
2008-02-04 03:45:00,1_4,130
2008-02-04 03:45:00,3_9,0
2008-02-04 03:45:00,2_6,65
2008-02-04 04:00:00,10_10,195
2008-02-04 04:00:00,10_2,260
2008-02-04 04:00:00,10_3,650
2008-02-04 04:00:00,10_4,975
2008-02-04 04:00:00,10_5,65
2008-02-04 04:00:00,10_6,455
2008-02-04 04:00:00,10_7,1235
2008-02-04 04:00:00,10_8,715
2008-02-04 04:00:00,10_9,715
2008-02-04 04:00:00,11_10,65
2008-02-04 04:00:00,11_3,130
2008-02-04 04:00:00,11_7,585
2008-02-04 04:00:00,11_9,0
2008-02-04 04:00:00,12_7,1430
2008-02-04 04:00:00,12_8,260
2008-02-04 04:00:00,12_9,65
2008-02-04 04:00:00,13_7,1430
2008-02-04 04:00:00,13_8,0
2008-02-04 04:00:00,1_10,0
2008-02-04 04:00:00,1_2,585
2008-02-04 04:00:00,1_3,715
2008-02-04 04:00:00,1_9,0
2008-02-04 04:00:00,2_2,715
2008-02-04 04:00:00,2_3,1430
2008-02-04 04:00:00,2_4,780
2008-02-04 04:00:00,2_5,1755
2008-02-04 04:00:00,2_9,0
2008-02-04 04:00:00,3_2,2210
2008-02-04 04:00:00,3_3,4225
2008-02-04 04:00:00,3_4,2600
2008-02-04 04:00:00,3_5,4095
2008-02-04 04:00:00,3_6,1300
2008-02-04 04:00:00,3_7,650
2008-02-04 04:00:00,3_8,195
2008-02-04 04:00:00,4_2,390
2008-02-04 04:00:00,4_3,1365
2008-02-04 04:00:00,4_4,10725
2008-02-04 04:00:00,4_5,10075
2008-02-04 04:00:00,4_6,2405
2008-02-04 04:00:00,4_7,2145
2008-02-04 04:00:00,4_8,1430
2008-02-04 04:00:00,5_1,325
2008-02-04 04:00:00,5_2,1690
2008-02-04 04:00:00,5_3,9230
2008-02-04 04:00:00,5_4,36010
2008-02-04 04:00:00,5_5,43095
2008-02-04 04:00:00,5_6,10075
2008-02-04 04:00:00,5_7,1365
2008-02-04 04:00:00,5_8,195
2008-02-04 04:00:00,5_9,0
2008-02-04 04:00:00,6_1,390
2008-02-04 04:00:00,6_2,1755
2008-02-04 04:00:00,6_3,5590
2008-02-04 04:00:00,6_4,33475
2008-02-04 04:00:00,6_5,78325
2008-02-04 04:00:00,6_6,12610
2008-02-04 04:00:00,6_7,1820
2008-02-04 04:00:00,6_8,520
2008-02-04 04:00:00,7_2,1885
2008-02-04 04:00:00,7_3,3510
2008-02-04 04:00:00,7_4,5005
2008-02-04 04:00:00,7_5,13195
2008-02-04 04:00:00,7_6,10205
2008-02-04 04:00:00,7_7,2080
2008-02-04 04:00:00,7_8,1040
2008-02-04 04:00:00,8_2,845
2008-02-04 04:00:00,8_3,1235
2008-02-04 04:00:00,8_4,4355
2008-02-04 04:00:00,8_5,4225
2008-02-04 04:00:00,8_6,1625
2008-02-04 04:00:00,8_7,7280
2008-02-04 04:00:00,8_8,2275
2008-02-04 04:00:00,8_9,1300
2008-02-04 04:00:00,9_2,585
2008-02-04 04:00:00,9_3,780
2008-02-04 04:00:00,9_4,1040
2008-02-04 04:00:00,9_5,1235
2008-02-04 04:00:00,9_6,1495
2008-02-04 04:00:00,9_7,2990
2008-02-04 04:00:00,9_8,1430
2008-02-04 04:00:00,9_9,195
2008-02-04 04:00:00,11_6,325
2008-02-04 04:00:00,11_8,65
2008-02-04 04:00:00,12_6,260
2008-02-04 04:00:00,13_6,195
2008-02-04 04:00:00,1_1,130
2008-02-04 04:00:00,2_1,325
2008-02-04 04:00:00,2_7,195
2008-02-04 04:00:00,11_4,130
2008-02-04 04:00:00,2_10,0
2008-02-04 04:00:00,9_10,130
2008-02-04 04:00:00,13_9,130
2008-02-04 04:00:00,7_9,130
2008-02-04 04:00:00,12_10,0
2008-02-04 04:00:00,13_10,0
2008-02-04 04:00:00,3_1,130
2008-02-04 04:00:00,4_1,325
2008-02-04 04:00:00,1_4,195
2008-02-04 04:00:00,3_9,0
2008-02-04 04:00:00,2_6,65
2008-02-04 04:15:00,10_10,65
2008-02-04 04:15:00,10_2,195
2008-02-04 04:15:00,10_3,715
2008-02-04 04:15:00,10_4,1170
2008-02-04 04:15:00,10_5,0
2008-02-04 04:15:00,10_6,455
2008-02-04 04:15:00,10_7,1235
2008-02-04 04:15:00,10_8,585
2008-02-04 04:15:00,10_9,715
2008-02-04 04:15:00,11_10,65
2008-02-04 04:15:00,11_3,195
2008-02-04 04:15:00,11_7,390
2008-02-04 04:15:00,11_9,0
2008-02-04 04:15:00,12_7,1235
2008-02-04 04:15:00,12_8,195
2008-02-04 04:15:00,12_9,65
2008-02-04 04:15:00,13_7,1365
2008-02-04 04:15:00,13_8,0
2008-02-04 04:15:00,1_10,0
2008-02-04 04:15:00,1_2,715
2008-02-04 04:15:00,1_3,780
2008-02-04 04:15:00,1_9,0
2008-02-04 04:15:00,2_2,910
2008-02-04 04:15:00,2_3,1235
2008-02-04 04:15:00,2_4,715
2008-02-04 04:15:00,2_5,1755
2008-02-04 04:15:00,2_9,0
2008-02-04 04:15:00,3_2,2015
2008-02-04 04:15:00,3_3,4095
2008-02-04 04:15:00,3_4,2600
2008-02-04 04:15:00,3_5,4290
